"Panasonic 1.2 Ton 3 Star Split AC  - White  (CS-LC18UKY/CU--LC18UKY, Copper Condenser)",https://www.flipkart.com/panasonic-1-2-ton-3-star-split-ac-white/p/itmfez8brbhfpkyd?pid=ACNFEZ8BBYTGFE3P&lid=LSTACNFEZ8BBYTGFE3PHH9DTD&marketplace=FLIPKART&srno=b_9_209&otracker=browse&fm=organic&iid=acc0f7a8-1800-4367-be5f-c40777b532f2.ACNFEZ8BBYTGFE3P.SEARCH&ssid=0n0vn63fpc0000001585503747272,41000,1 Indoor UnitOperating Manual1 Outdoor UnitRemote,Panasonic,CS-LC18UKY/CU--LC18UKY,Split,1.2 Ton,3 Star BEE Rating,2018,White,5150 W,Rotary,Yes,Yes,Copper,650 mm x 265 mm x 300 mm,11 kg,871 mm x 600 mm x 355 mm,42 kg,Yes,Yes,Yes,AC 230 V,1900 W,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,URL,MRP,In The Box,Brand,Model Name,Type,Capacity in Tons,Star Rating,BEE Rating Year,Color,Cooling and Heating,Cooling Capacity,Compressor,Dehumidification,Remote Control,Operating Modes,Condenser Coil,Indoor W x H x D,Indoor Unit Weight,Outdoor W x H x D,Outdoor Unit Weight,Other Dimensions,Indoor Noise Level,ISEER,Other Performance Features,Other Body and Design Features,Auto Air Swing,Other Air Flow Features,Anti-bacteria Filter,Dust Filter,Active Carbon Filter,Deodorizing Filter,Other Filter Features,Auto Restart,Timer,Child Lock,Quiet Mode,Sleep Mode,Other Convenience Features,Power Requirement,Power Consumption,Operating Current,,,,,,,,
"Samsung 1.5 Ton 3 Star Split Inverter AC  - White  (AR18NV3HLTR, Alloy Condenser)",https://www.flipkart.com/samsung-1-5-ton-3-star-split-inverter-ac-white/p/itmf23u9wzayxkwm?pid=ACNFYXTTZHTZD2WS&lid=LSTACNFYXTTZHTZD2WSTVONW5&marketplace=FLIPKART&srno=b_9_210&otracker=browse&fm=organic&iid=acc0f7a8-1800-4367-be5f-c40777b532f2.ACNFYXTTZHTZD2WS.SEARCH&ssid=0n0vn63fpc0000001585503747272,46600,1 Indoor Unit 1 Outdoor Unit,Samsung,AR18NV3HLTR,Split,1.5 Ton,3 Star BEE Rating,2018,White,No,5000 W,8-Pole,Yes,Yes,"2 Step Cooling, Fast Cool, Comfort Cool, Good Sleep, Auto Mode, Fan Mode",Alloy,890 mm x 285 mm x 251 mm,10 kg,790 mm x 548 mm x 285 mm,27.4 kg,"Indoor Gross Weight: 11.6 kg, Outdoor Gross Weight: 34.56 kg","High - 45 dB, Low - 26 dB",3.61 W/W,"Capacity (Cooling, Btu/hr) 17061 Btu/hr",Type: Purista Pattern,Yes,"Air Direction Control (Left/Right): Manual, Air Direction Control (Up/Down): Auto",Yes,Yes,No,No,"Auto Clean (Self Cleaning), Anti-Bacteria",Yes,Yes,No,Yes,Yes,"Auto Clean (Self Cleaning), Digital Display, Beep On / Off, 24-Hour Timer / Real Timer","AC 220 - 240 V, 50 Hz",1780 W,7.8 A,,,,,,,,
Name,URL,MRP,In The Box,Brand,Model Name,Type,Capacity in Tons,Star Rating,BEE Rating Year,Color,Cooling Capacity,Compressor,Dehumidification,Remote Control,Refrigerant,Condenser Coil,Indoor W x H x D,Indoor Unit Weight,Outdoor W x H x D,Outdoor Unit Weight,Anti-bacteria Filter,Dust Filter,Other Filter Features,Auto Restart,Additional Features,Power Requirement,Power Consumption,,,,,,,,,,,,,,,,,,,,,,,
"Carrier 1 Ton 3 Star Split AC  - White  (Durafresh Neo CAS12DN3R39F0, Copper Condenser)",https://www.flipkart.com/carrier-1-ton-3-star-split-ac-white/p/itmfffv2uebyz5qh?pid=ACNFFFV2T5GXNWFG&lid=LSTACNFFFV2T5GXNWFGHGU6RW&marketplace=FLIPKART&srno=b_9_211&otracker=browse&fm=organic&iid=acc0f7a8-1800-4367-be5f-c40777b532f2.ACNFFFV2T5GXNWFG.SEARCH&ssid=0n0vn63fpc0000001585503747272,42100,"1 Indoor Unit, 1 Outdoor Unit, Installation Kit, Manual, Remote and Warranty Card",Carrier,Durafresh Neo CAS12DN3R39F0,Split,1 Ton,3 Star BEE Rating,2019,White,3550 W,Rotary,Yes,Yes,R32,Copper,80.5 cm x 28.5 cm x 19.4 cm,9 kg,78 cm x 54 cm x 25 cm,28 kg,Yes,Yes,PM 2.5 Micron Filter and HD Filter,Yes,Eco Sleep Mode,"AC 230 V, 50 Hz",980 W,,,,,,,,,,,,,,,,,,,,,,,
Name,URL,MRP,In The Box,Brand,Model Name,Type,Capacity in Tons,Star Rating,BEE Rating Year,Color,Cooling and Heating,Cooling Capacity,Compressor,Dehumidification,Remote Control,Technology Used,Condenser Coil,Indoor W x H x D,Indoor Unit Weight,Outdoor W x H x D,Outdoor Unit Weight,Anti-bacteria Filter,Dust Filter,Auto Restart,Power Requirement,Power Consumption,Battery Type,,,,,,,,,,,,,,,,,,,,,,,
"Samsung 1 Ton 3 Star Split AC  - White  (AR12RV3HETY, Alloy Condenser)",https://www.flipkart.com/samsung-1-ton-3-star-split-ac-white/p/itmfe35gpkuuvhex?pid=ACNFE35FQDTU7WGN&lid=LSTACNFE35FQDTU7WGNWNCXTL&marketplace=FLIPKART&srno=b_9_212&otracker=browse&fm=organic&iid=acc0f7a8-1800-4367-be5f-c40777b532f2.ACNFE35FQDTU7WGN.SEARCH&ssid=0n0vn63fpc0000001585503747272,47600,"1 Indoor Unit, 1 Outdoor Unit, User Manual and Warranty Card, Connecting Tube (3m), Connecting Wire (3.5m), Remote, Battery (AAA)",Samsung,AR12RV3HETY,Split,1 Ton,3 Star BEE Rating,2019,White,No,3200 W,Digital Inverter,Yes,Yes,Digital Inverter Technology,Alloy,89 cm x 28.5 cm x 22.7 cm,9.4 kg,72 cm x 54.8 cm x 26.5 cm,25.6 kg,Yes,Yes,Yes,AC 230 V,1090 W,AAA Batteries,,,,,,,,,,,,,,,,,,,,,,,
Name,URL,MRP,In The Box,Brand,Model Name,Type,Capacity in Tons,Star Rating,BEE Rating Year,Color,Series,Cooling and Heating,Cooling Capacity,Compressor,Dehumidification,Remote Control,Refrigerant,Condenser Coil,Indoor W x H x D,Indoor Unit Weight,Outdoor W x H x D,Outdoor Unit Weight,Indoor Temperature Indicator,Turbo Mode,Stepped Louvers,Air Circulation,Auto Air Swing,Anti-bacteria Filter,Dust Filter,Active Carbon Filter,Deodorizing Filter,Auto Restart,Timer,Quiet Mode,Sleep Mode,Memory Feature,Emergency Operational Button,Additional Features,Power Requirement,Power Consumption,LED Backlit Buttons,Night Glow Buttons on Remote,Battery Type,,,,,,,
"Whirlpool 1.5 Ton 3 Star Split Inverter AC  - White, Grey  (SAI18B39MC0, Copper Condenser)",https://www.flipkart.com/whirlpool-1-5-ton-3-star-split-inverter-ac-white-grey/p/itmffdw8yr7euyzz?pid=ACNFFDW8RYSGMDKG&lid=LSTACNFFDW8RYSGMDKGKKBJPY&marketplace=FLIPKART&srno=b_9_213&otracker=browse&fm=organic&iid=acc0f7a8-1800-4367-be5f-c40777b532f2.ACNFFDW8RYSGMDKG.SEARCH&ssid=0n0vn63fpc0000001585503747272,52300,1 Indoor UnitWireRemote Control2 AAA BatteriesUser ManualSet Installation Plates and Screws1 Outdoor Unit,Whirlpool,SAI18B39MC0,Split,1.5 Ton,3 Star BEE Rating,2019,"White, Grey",COPR 3S,No,3900 W,Rotary,No,Yes,R32,Copper,80 cm x 29 cm x 23 cm,9.3 kg,78 cm x 55 cm x 24 cm,26 kg,Yes,Yes,Yes,760 CMH,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,6th Sense Fast CoolMagicool,"AC 230 V, 50 Hz",1235 W,No,Yes,2 AAA Batteries,,,,,,,
Name,URL,MRP,In The Box,Brand,Model Name,Type,Capacity in Tons,Star Rating,BEE Rating Year,Color,Cooling and Heating,Cooling Capacity,Compressor,Dehumidification,Remote Control,Refrigerant,Condenser Coil,Indoor W x H x D,Indoor Unit Weight,Outdoor W x H x D,Outdoor Unit Weight,Panel Display,Turbo Mode,Condenser Fin Type,Air Circulation,Auto Air Swing,Air Flow Direction,Anti-bacteria Filter,Dust Filter,Active Carbon Filter,Deodorizing Filter,Auto Restart,Timer,Quiet Mode,Sleep Mode,Memory Feature,Emergency Operational Button,Power Requirement,Power Consumption,,,,,,,,,,,
"Koryo 1.5 Ton 3 Star Split Inverter AC  - Red, White  (IRGKSIAO1818A3S INRG18, Copper Condenser)",https://www.flipkart.com/koryo-1-5-ton-3-star-split-inverter-ac-red-white/p/itmfeebf3rh79gmv?pid=ACNFEEBFNFGFSBPZ&lid=LSTACNFEEBFNFGFSBPZIUUDIQ&marketplace=FLIPKART&srno=b_9_214&otracker=browse&fm=organic&iid=acc0f7a8-1800-4367-be5f-c40777b532f2.ACNFEEBFNFGFSBPZ.SEARCH&ssid=0n0vn63fpc0000001585503747272,46990,"Indoor Unit, Outdoor Unit, Remote Control, 2 AAA Batteries, Set of Installation Plates and Screws, Wiring and User Manual",Koryo,IRGKSIAO1818A3S INRG18,Split,1.5 Ton,3 Star BEE Rating,2019,"Red, White",No,4960 W,Rotary,Yes,Yes,R32,Copper,100 cm x 29 cm x 23 cm,11 kg,87 cm x 65.5 cm x 32.2 cm,30 kg,LED,Yes,Copper,700 CMH,Yes,Two Way,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,"AC 230 V, 50 Hz",980 W,,,,,,,,,,,
Name,URL,MRP,In The Box,Brand,Model Name,Type,Capacity in Tons,Star Rating,BEE Rating Year,Color,Cooling and Heating,Cooling Capacity,Compressor,Dehumidification,Remote Control,Operating Modes,Condenser Coil,Indoor W x H x D,Indoor Unit Weight,Outdoor W x H x D,Outdoor Unit Weight,Other Dimensions,Indoor Noise Level,ISEER,Other Performance Features,Other Body and Design Features,Auto Air Swing,Other Air Flow Features,Anti-bacteria Filter,Dust Filter,Active Carbon Filter,Deodorizing Filter,Other Filter Features,Auto Restart,Timer,Child Lock,Quiet Mode,Sleep Mode,Other Convenience Features,Power Requirement,Power Consumption,Operating Current,,,,,,,,
"Samsung 1.5 Ton 3 Star Split Inverter AC  - White  (AR18NV3PAWK, Aluminium Condenser)",https://www.flipkart.com/samsung-1-5-ton-3-star-split-inverter-ac-white/p/itmffeatnczhgunp?pid=ACNFFEAT6UMHZKYB&lid=LSTACNFFEAT6UMHZKYBDEDEMB&marketplace=FLIPKART&srno=b_9_215&otracker=browse&fm=organic&iid=acc0f7a8-1800-4367-be5f-c40777b532f2.ACNFFEAT6UMHZKYB.SEARCH&ssid=0n0vn63fpc0000001585503747272,47670,1 Indoor Unit 1 Outdoor Unit,Samsung,AR18NV3PAWK,Split,1.5 Ton,3 Star BEE Rating,2018,White,No,5100 W,8-pole,Yes,Yes,"2 Step Cooling, Fast Cool, Comfort Cool, Good Sleep, Auto Mode, Fan Mode",Aluminium,1065 mm x 243 mm x 298 mm,11 kg,852 mm x 626 mm x 358 mm,29 kg,"Indoor Gross Weight: 13.5 kg, Outdoor Gross Weight: 31.8 kg","High - 45 dB, Low - 26 dB",2.73 W/W,"Capacity (Cooling, Btu/hr) 17402 Btu/hr",Pattern: Matt White,Yes,"Air Direction Control (Left/Right): Manual, Air Direction Control (Up/Down): Auto",Yes,Yes,No,No,"Auto Clean (Self Cleaning), Anti-Bacteria",Yes,Yes,No,Yes,Yes,"Auto Clean (Self Cleaning), Digital Display, Beep On / Off, 24-Hour Timer / Real Timer","AC 220 - 240 V, 50 Hz",1870 W,8.2 A,,,,,,,,
Name,URL,MRP,In The Box,Brand,Model Name,Type,Capacity in Tons,Star Rating,BEE Rating Year,Color,Cooling and Heating,Cooling Capacity,Compressor,Dehumidification,Remote Control,Refrigerant,Condenser Coil,Indoor W x H x D,Indoor Unit Weight,Outdoor W x H x D,Outdoor Unit Weight,Anti-bacteria Filter,Dust Filter,Auto Restart,Additional Features,Power Requirement,Power Consumption,,,,,,,,,,,,,,,,,,,,,,,
"Blue Star 1.5 Ton 3 Star Split Inverter AC  - White  (3CNHW18CAF, Copper Condenser)",https://www.flipkart.com/blue-star-1-5-ton-3-split-inverter-ac-white/p/itmehqhugxb6phg3?pid=ACNEHQHUAWKRHHRR&lid=LSTACNEHQHUAWKRHHRRPPJ3AK&marketplace=FLIPKART&srno=b_9_216&otracker=browse&fm=organic&iid=acc0f7a8-1800-4367-be5f-c40777b532f2.ACNEHQHUAWKRHHRR.SEARCH&ssid=0n0vn63fpc0000001585503747272,54990,1 Indoor UnitUser ManualDrain PipeWarranty Card1 Outdoor Unit3 m Copper Wire,Blue Star,3CNHW18CAF,Split,1.5 Ton,3 Star BEE Rating,2017,White,No,5300 W,Rotary,No,Yes,R-410A,Copper,86.5 cm x 30.5 cm x 21.5 cm,12 kg,89.9 cm x 59.6 cm x 37.8 cm,37 kg,Yes,Yes,Yes,Cooling and Heating: Cooling,"AC 230 V, 50 Hz",1600 W,,,,,,,,,,,,,,,,,,,,,,,
Name,URL,MRP,In The Box,Brand,Model Name,Type,Capacity in Tons,Star Rating,BEE Rating Year,Color,Cooling and Heating,Cooling Capacity,Compressor,Dehumidification,Remote Control,Indoor W x H x D,Indoor Unit Weight,Outdoor W x H x D,Outdoor Unit Weight,Anti-bacteria Filter,Dust Filter,Auto Restart,Power Requirement,Power Consumption,,,,,,,,,,,,,,,,,,,,,,,,,,
Hitachi 1 Ton Inverter Star Split AC  - White  (RAU312EWEAD),https://www.flipkart.com/hitachi-1-ton-inverter-star-split-ac-white/p/itmehc6fwpnptd3d?pid=ACNEHC6FZQFTB9PH&lid=LSTACNEHC6FZQFTB9PHBMI7UK&marketplace=FLIPKART&srno=b_10_217&otracker=browse&fm=organic&iid=71a52c3e-865b-4b0f-8784-a83e936e199f.ACNEHC6FZQFTB9PH.SEARCH&ssid=yvf0rq0keo0000001585503762219,45690,Indoor UnitInstallation KitRemote ControlOutdoor UnitOperation Manual,Hitachi,RAU312EWEAD,Split,1 Ton,Inverter Star BEE Rating,2017,White,No,1800 W,Rotary,No,Yes,83 cm x 29 cm x 22 cm,10 kg,75 cm x 54.8 cm x 28.8 cm,29 kg,No,No,Yes,"AC 230 V, 50 Hz",1160 W,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,URL,MRP,In The Box,Brand,Model Name,Type,Capacity in Tons,Star Rating,BEE Rating Year,Color,Cooling Capacity,Compressor,Dehumidification,Remote Control,Refrigerant,Condenser Coil,Indoor W x H x D,Indoor Unit Weight,Outdoor W x H x D,Outdoor Unit Weight,Anti-bacteria Filter,Dust Filter,Auto Restart,Power Requirement,Power Consumption,Other Power Features,Battery Type,,,,,,,,,,,,,,,,,,,,,,,
"LG 1.5 Tons 3 Star Split AC  - White  (JS-Q18SUXD2, Copper Condenser)",https://www.flipkart.com/lg-1-5-tons-3-star-split-ac-white/p/itmf7ntf5yu9zff7?pid=ACNF7NTFAGJGJRMF&lid=LSTACNF7NTFAGJGJRMFSVIIRD&marketplace=FLIPKART&srno=b_10_218&otracker=browse&fm=organic&iid=71a52c3e-865b-4b0f-8784-a83e936e199f.ACNF7NTFAGJGJRMF.SEARCH&ssid=yvf0rq0keo0000001585503762219,50990,1 Indoor UnitManualsWarranty CardInter Connecting PipeInter Connecting Wire1 Outdoor Unit2 BatteriesRemote,LG,JS-Q18SUXD2,Split,1.5 Tons,3 Star BEE Rating,2018,White,5187 W,Dual Rotary,Yes,Yes,R-410A,Copper,1090 mm x 300 mm x 218 mm,12 kg,810 mm x 568 mm x 270 mm,32 kg,Yes,Yes,Yes,"AC 230 V,50 Hz",1840 W,Power Requirement: Single Phase,2,,,,,,,,,,,,,,,,,,,,,,,
Name,URL,MRP,In The Box,Brand,Model Name,Type,Capacity in Tons,Star Rating,BEE Rating Year,Color,Cooling Capacity,Compressor,Dehumidification,Remote Control,Refrigerant,Operating Modes,Technology Used,Condenser Coil,Indoor W x H x D,Indoor Unit Weight,Outdoor W x H x D,Outdoor Unit Weight,Other Dimensions,ISEER,Other Performance Features,Condenser Fin Type,Other Body and Design Features,Air Flow Direction,Other Air Flow Features,Other Filter Features,Auto Restart,Timer,Quiet Mode,Sleep Mode,Additional Features,Power Requirement,Other Power Features,Other Remote Control Features,,,,,,,,,,,,
"O-General 1.5 Ton 3 Star Split AC  - White  (ASGA18FTTC/FTTA, Copper Condenser)",https://www.flipkart.com/o-general-1-5-ton-3-star-split-ac-white/p/itmf2vsthwy8aghc?pid=ACNF2VSTQ75R4ATS&lid=LSTACNF2VSTQ75R4ATSZBO5C5&marketplace=FLIPKART&srno=b_10_219&otracker=browse&fm=organic&iid=71a52c3e-865b-4b0f-8784-a83e936e199f.ACNF2VSTQ75R4ATS.SEARCH&ssid=yvf0rq0keo0000001585503762219,57330,1 AC Unit Remote,O-General,ASGA18FTTC/FTTA,Split,1.5 Ton,3 Star BEE Rating,2018,White,5300 W,Hyper Tropical Rotary,Yes,Yes,R410A,Powerful Mode,Coanda Airflow Technology,Copper,998 mm x 320 mm x 238 mm,14 kg,830 mm x 650 mm x 320 mm,51 kg,"Connection Pipe Size (Gas/Liquid): 5/8, 1/4 inch",3.51 W/W,Dry Function,Blue Fin Condenser,Anti-corrosion Treatment for ODU and Heat Exchanger Fins,Up/Down Swing Flaps,Air Flow High: 985 CMH/580 CFM,Mildew Resistant Filter,Yes,Yes,Yes,Yes,Moisture Removal: 1.7 L/hr Indoor Noise Level: 33 dB,"AC 220 - 240 V, 50 Hz",Cooling Capacity: 18080 btu/hr,Wireless Remote Controller,,,,,,,,,,,,
Name,URL,MRP,In The Box,Brand,Model Name,Type,Capacity in Tons,Star Rating,BEE Rating Year,Color,Cooling Capacity,Compressor,Dehumidification,Remote Control,Refrigerant,Condenser Coil,Indoor W x H x D,Indoor Unit Weight,Outdoor W x H x D,Outdoor Unit Weight,Anti-bacteria Filter,Dust Filter,Auto Restart,Power Requirement,Power Consumption,Other Power Features,Battery Type,,,,,,,,,,,,,,,,,,,,,,,
"LG 1.5 Tons 3 Star Split Inverter AC  - White  (JS-Q18VUXD, Copper Condenser)",https://www.flipkart.com/lg-1-5-tons-3-star-split-inverter-ac-white/p/itmf7ntf32fcc2rt?pid=ACNF7NTF5MDDZ8YK&lid=LSTACNF7NTF5MDDZ8YKXF4MOE&marketplace=FLIPKART&srno=b_10_220&otracker=browse&fm=organic&iid=71a52c3e-865b-4b0f-8784-a83e936e199f.ACNF7NTF5MDDZ8YK.SEARCH&ssid=yvf0rq0keo0000001585503762219,50500,1 Indoor UnitManualsWarranty CardInter Connecting PipeInter Connecting Wire1 Outdoor Unit2 BatteriesRemote,LG,JS-Q18VUXD,Split,1.5 Tons,3 Star BEE Rating,2018,White,5000 W,Dual Rotary,Yes,Yes,R-410A,Copper,890 mm x 280 mm x 216 mm,9.5 kg,810 mm x 568 mm x 270 mm,32 kg,Yes,Yes,Yes,"AC 230 V,50 Hz",1830 W,Power Requirement: Single Phase,2,,,,,,,,,,,,,,,,,,,,,,,
Name,URL,MRP,In The Box,Brand,Model Name,Type,Capacity in Tons,Star Rating,BEE Rating Year,Color,Cooling Capacity,Compressor,Remote Control,Refrigerant,Condenser Coil,Indoor W x H x D,Indoor Unit Weight,Outdoor W x H x D,Outdoor Unit Weight,Panel Display,ISEER,Other Performance Features,Condenser Fin Type,Other Body and Design Features,Auto Air Swing,Other Air Flow Features,Anti-bacteria Filter,Sleep Mode,Additional Features,Power Requirement,Other Power Features,Night Glow Buttons on Remote,,,,,,,,,,,,,,,,,,
"LG 1.5 Ton 3 Star Split Inverter AC  - White  (JS-Q18AUXA2, Copper Condenser)",https://www.flipkart.com/lg-1-5-ton-3-star-split-inverter-ac-white/p/itmf27eeuzrgqcrn?pid=ACNF27EEKNQYG3CH&lid=LSTACNF27EEKNQYG3CHVWYERR&marketplace=FLIPKART&srno=b_10_221&otracker=browse&fm=organic&iid=71a52c3e-865b-4b0f-8784-a83e936e199f.ACNF27EEKNQYG3CH.SEARCH&ssid=yvf0rq0keo0000001585503762219,49990,1 Indoor Unit 1 Outdoor UnitInter Connecting Pipe RemoteManual Warranty Card,LG,JS-Q18AUXA2,Split,1.5 Ton,3 Star BEE Rating,2018,White,5187 W,Dual Inverter,Yes,R-410A,Copper,1090 mm x 300 mm x 218 mm,12 kg,810 mm x 568 mm x 270 mm,32 kg,Digital LED,3.68 W/W,"Auto Clean, Hot and Cold: Cooling",Gold Fin,100% Copper with Ocean Black Protection,Yes,Air Circulation (In/Out): 565/1270 CFM,Yes,Yes,Dual Rotary Motor Himalaya CoolMonsoon Comfort Low Refrigerant Detection,"AC 220 - 240 V, 50 Hz","Stabilizer Free Operation, Power Input: 1840 W",Yes,,,,,,,,,,,,,,,,,,
Name,URL,MRP,In The Box,Brand,Model Name,Type,Capacity in Tons,Star Rating,BEE Rating Year,Color,Cooling and Heating,Cooling Capacity,Compressor,Dehumidification,Remote Control,Refrigerant,Condenser Coil,Indoor W x H x D,Indoor Unit Weight,Outdoor W x H x D,Outdoor Unit Weight,Anti-bacteria Filter,Dust Filter,Auto Restart,Power Requirement,Other Power Features,,,,,,,,,,,,,,,,,,,,,,,,
"LG 1.5 Ton 3 Star Split Inverter AC  - White  (JS-Q18NPXA, Aluminium Condenser)",https://www.flipkart.com/lg-1-5-ton-3-star-split-inverter-ac-white/p/itmeqbzpqpsyp59z?pid=ACNEQBZPHP8E842G&lid=LSTACNEQBZPHP8E842GLGEEF5&marketplace=FLIPKART&srno=b_10_222&otracker=browse&fm=organic&iid=71a52c3e-865b-4b0f-8784-a83e936e199f.ACNEQBZPHP8E842G.SEARCH&ssid=yvf0rq0keo0000001585503762219,44470,Split ACUser Manual with Warranty CardRemote Handset,LG,JS-Q18NPXA,Split,1.5 Ton,3 Star BEE Rating,2017,White,No,5187 W,Dual Rotary,Yes,Yes,R-410a,Aluminium,109 cm x 30 cm x 21.8 cm,12 kg,81 cm x 56.8 cm x 27 cm,30 kg,Yes,Yes,Yes,"AC 220 - 240 V, 50 Hz",Single Phase,,,,,,,,,,,,,,,,,,,,,,,,
Name,URL,MRP,Brand,Model Name,Type,Capacity in Tons,Star Rating,BEE Rating Year,Color,Cooling Capacity,Power Consumption,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haier 1 Ton 3 Star Split Inverter AC  - White  (HSU-12NRG3),https://www.flipkart.com/haier-1-ton-3-star-split-inverter-ac-white/p/itmf3k2zxbrcmhsm?pid=ACNF3K2KYFASXPRV&lid=LSTACNF3K2KYFASXPRVOFZ9KC&marketplace=FLIPKART&srno=b_10_223&otracker=browse&fm=organic&iid=71a52c3e-865b-4b0f-8784-a83e936e199f.ACNF3K2KYFASXPRV.SEARCH&ssid=yvf0rq0keo0000001585503762219,40000,Haier,HSU-12NRG3,Split,1 Ton,3 Star BEE Rating,2018,White,3500 W,1160 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,URL,MRP,In The Box,Brand,Model Name,Type,Capacity in Tons,Star Rating,BEE Rating Year,Color,Cooling Capacity,Compressor,Dehumidification,Remote Control,Refrigerant,Condenser Coil,Indoor W x H x D,Indoor Unit Weight,Outdoor W x H x D,Outdoor Unit Weight,Indoor Noise Level,ISEER,Anti-bacteria Filter,Dust Filter,Auto Restart,Power Requirement,Power Consumption,,,,,,,,,,,,,,,,,,,,,,,
"Blue Star 1.5 Ton 3 Star Split AC  - White  (3HW18IATU, Copper Condenser)",https://www.flipkart.com/blue-star-1-5-ton-3-split-ac-white/p/itmf5s77ysknhhz4?pid=ACNF5S77KACG7AGC&lid=LSTACNF5S77KACG7AGC5AJQHU&marketplace=FLIPKART&srno=b_10_224&otracker=browse&fm=organic&iid=71a52c3e-865b-4b0f-8784-a83e936e199f.ACNF5S77KACG7AGC.SEARCH&ssid=yvf0rq0keo0000001585503762219,47500,1 Indoor UnitWarranty CardInter Connecting Pipe3 Manuals1 Outdoor UnitRemote,Blue Star,3HW18IATU,Split,1.5 Ton,3 Star BEE Rating,2018,White,5260 W,Rotary,Yes,Yes,R-32,Copper,96 cm x 21.5 cm x 31.5 cm,13 kg,89.7 cm x 36.5 cm x 64.4 cm,44 kg,High - 42 dB,3.52 W/W,Yes,Yes,Yes,"AC 230 V, 50 Hz",1495 W,,,,,,,,,,,,,,,,,,,,,,,
Name,URL,MRP,In The Box,Brand,Model Name,Type,Capacity in Tons,Star Rating,BEE Rating Year,Color,Cooling and Heating,Cooling Capacity,Compressor,Dehumidification,Remote Control,Refrigerant,Condenser Coil,Indoor W x H x D,Indoor Unit Weight,Outdoor W x H x D,Outdoor Unit Weight,Panel Display,Turbo Mode,Condenser Fin Type,Air Circulation,Auto Air Swing,Air Flow Direction,Anti-bacteria Filter,Dust Filter,Active Carbon Filter,Deodorizing Filter,Auto Restart,Timer,Quiet Mode,Sleep Mode,Memory Feature,Emergency Operational Button,Power Requirement,Power Consumption,,,,,,,,,,,
"Koryo 2 Ton 3 Star Split AC  - Gold, White  (IGGKSIAO2024A3S INGG24, Copper Condenser)",https://www.flipkart.com/koryo-2-ton-3-star-split-ac-gold-white/p/itmfeebf6k9yehxm?pid=ACNFEEBFKSZGVGBZ&lid=LSTACNFEEBFKSZGVGBZBFR7ZI&marketplace=FLIPKART&srno=b_10_225&otracker=browse&fm=organic&iid=71a52c3e-865b-4b0f-8784-a83e936e199f.ACNFEEBFKSZGVGBZ.SEARCH&ssid=yvf0rq0keo0000001585503762219,61990,"Indoor Unit, Outdoor Unit, Remote Control, 2 AAA Batteries, Set of Installation Plates and Screws, Wiring and User Manual",Koryo,IGGKSIAO2024A3S INGG24,Split,2 Ton,3 Star BEE Rating,2019,"Gold, White",No,6044 W,Rotary,Yes,Yes,R32,Copper,100 cm x 29 cm x 23 cm,11 kg,87 cm x 65.5 cm x 32.2 cm,30 kg,LED,Yes,Copper,700 CMH,Yes,Two Way,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,"AC 230 V, 50 Hz",1000 W,,,,,,,,,,,
Name,URL,MRP,In The Box,Brand,Model Name,Type,Capacity in Tons,Star Rating,BEE Rating Year,Color,Series,Cooling and Heating,Cooling Capacity,Compressor,Dehumidification,Remote Control,Refrigerant,Technology Used,Condenser Coil,Indoor W x H x D,Indoor Unit Weight,Outdoor W x H x D,Outdoor Unit Weight,Indoor Temperature Indicator,Auto Air Swing,Air Flow Direction,Anti-bacteria Filter,Dust Filter,Active Carbon Filter,Other Filter Features,Auto Restart,Timer,Child Lock,Sleep Mode,Self Diagnosis,Power Requirement,Power Consumption,Night Glow Buttons on Remote,Battery Type,,,,,,,,,,,
"LG 1 Ton 5 Star Split Inverter AC  - White  (KS-Q12ENZA, Copper Condenser)",https://www.flipkart.com/lg-1-ton-5-star-split-inverter-ac-white/p/itmfdzhfzggtzbgh?pid=ACNFDZHF4JEXQ2P6&lid=LSTACNFDZHF4JEXQ2P6FXLB5M&marketplace=FLIPKART&srno=b_10_226&otracker=browse&fm=organic&iid=71a52c3e-865b-4b0f-8784-a83e936e199f.ACNFDZHF4JEXQ2P6.SEARCH&ssid=yvf0rq0keo0000001585503762219,47557,1 Indoor UnitManualsWarranty CardInter Connecting PipeInter Connecting Wire1 Outdoor Unit2 BatteriesRemote,LG,KS-Q12ENZA,Split,1 Ton,5 Star BEE Rating,2019,White,Emerald,No,3470 W,Dual Rotary,Yes,Yes,R-32,Dual Inverter,Copper,837 mm x 302 mm x 189 mm,9 kg,715 mm x 495 mm x 230 mm,24.5 kg,Yes,Yes,2 Way,Yes,Yes,No,HD Filter,Yes,Yes,No,Yes,Yes,AC 230 V,938 W,No,2 AAA Batteries,,,,,,,,,,,
